E,N,Z,Fecha,Hora,Magnitud_Filtrada_MI,Fin_Evento,Duracion_Evento_s
-8021,-13041,-6431,2015-02-01,03:26:10,1032.8831657309222,2015-02-01 03:26:12,5.35
-8123,-12917,-6332,2015-02-01,03:26:10,1209.1999334555085,2015-02-01 03:26:12,5.35
-8260,-12810,-6216,2015-02-01,03:26:10,1452.3869050143635,2015-02-01 03:26:12,5.35
-8365,-12613,-6088,2015-02-01,03:26:10,1662.6298076852988,2015-02-01 03:26:12,5.35
-8468,-12482,-5940,2015-02-01,03:26:10,1674.2115434785842,2015-02-01 03:26:12,5.35
-8598,-12336,-5835,2015-02-01,03:26:10,1315.018185401506,2015-02-01 03:26:12,5.35
-8713,-12133,-5718,2015-02-01,03:26:10,489.19571914848007,2015-02-01 03:26:12,5.35
-5159,-12351,-11286,2015-02-01,03:26:10,1185.6316904140735,2015-02-01 03:26:12,5.35
-5210,-12558,-11344,2015-02-01,03:26:10,1965.63325725826,2015-02-01 03:26:12,5.35
-5249,-12758,-11397,2015-02-01,03:26:10,2219.0043205142742,2015-02-01 03:26:12,5.35
-5295,-12949,-11450,2015-02-01,03:26:10,2077.9841374491557,2015-02-01 03:26:12,5.35
-5334,-13133,-11489,2015-02-01,03:26:10,1749.598869090083,2015-02-01 03:26:12,5.35
-5365,-13306,-11535,2015-02-01,03:26:10,1419.9597439688296,2015-02-01 03:26:12,5.35
-5406,-13471,-11565,2015-02-01,03:26:10,1191.7694211108997,2015-02-01 03:26:12,5.35
-5435,-13616,-11596,2015-02-01,03:26:10,1074.4578351420002,2015-02-01 03:26:12,5.35
-5477,-13750,-11626,2015-02-01,03:26:10,1016.9584275545884,2015-02-01 03:26:12,5.35
-5517,-13878,-11642,2015-02-01,03:26:10,956.0479053786579,2015-02-01 03:26:12,5.35
-5549,-13990,-11663,2015-02-01,03:26:10,853.4537862917192,2015-02-01 03:26:12,5.35
-5596,-14089,-11669,2015-02-01,03:26:10,707.761401136507,2015-02-01 03:26:12,5.35
-5637,-14162,-11688,2015-02-01,03:26:10,543.0988639832622,2015-02-01 03:26:12,5.35
-5688,-14225,-11687,2015-02-01,03:26:10,387.34473051396367,2015-02-01 03:26:12,5.35
-5744,-14281,-11706,2015-02-01,03:26:10,254.46399678212617,2015-02-01 03:26:12,5.35
-5794,-14320,-11714,2015-02-01,03:26:10,139.79311596341427,2015-02-01 03:26:12,5.35
-5853,-14354,-11720,2015-02-01,03:26:10,28.107571117295947,2015-02-01 03:26:12,5.35
-13376,-8339,-7330,2015-02-01,03:26:11,91.52978730430684,2015-02-01 03:26:12,5.35
-13423,-8253,-7244,2015-02-01,03:26:11,190.32463240357703,2015-02-01 03:26:12,5.35
-13469,-8189,-7171,2015-02-01,03:26:11,254.40148924144356,2015-02-01 03:26:12,5.35
-13501,-8130,-7103,2015-02-01,03:26:11,287.5952343823438,2015-02-01 03:26:12,5.35
-13520,-8075,-7026,2015-02-01,03:26:11,304.18273681302213,2015-02-01 03:26:12,5.35
-13532,-8021,-6972,2015-02-01,03:26:11,323.8010417820535,2015-02-01 03:26:12,5.35
-13540,-7960,-6921,2015-02-01,03:26:11,364.2673547664723,2015-02-01 03:26:12,5.35
-13527,-7905,-6873,2015-02-01,03:26:11,432.9600695281998,2015-02-01 03:26:12,5.35
-13507,-7849,-6830,2015-02-01,03:26:11,519.3159301497832,2015-02-01 03:26:12,5.35
-13474,-7801,-6797,2015-02-01,03:26:11,592.8505413784592,2015-02-01 03:26:12,5.35
-13437,-7749,-6760,2015-02-01,03:26:11,610.6861850001592,2015-02-01 03:26:12,5.35
-13395,-7690,-6735,2015-02-01,03:26:11,534.6138290826451,2015-02-01 03:26:12,5.35
-13347,-7636,-6714,2015-02-01,03:26:11,351.46270089962974,2015-02-01 03:26:12,5.35
-13289,-7578,-6694,2015-02-01,03:26:11,85.8777057747796,2015-02-01 03:26:12,5.35
-10266,-7935,-6947,2015-02-01,03:26:12,18.74493615852799,2015-02-01 03:26:12,5.35
-10141,-7987,-6928,2015-02-01,03:26:12,63.65920304427334,2015-02-01 03:26:12,5.35
-10035,-8050,-6904,2015-02-01,03:26:12,90.23018262044891,2015-02-01 03:26:12,5.35
-9919,-8115,-6894,2015-02-01,03:26:12,99.71054600259546,2015-02-01 03:26:12,5.35
-8192,-9281,-6988,2015-02-01,03:26:12,102.54009747216607,2015-02-01 03:26:12,5.35
-8093,-9344,-7036,2015-02-01,03:26:12,112.91024990748255,2015-02-01 03:26:12,5.35
-8015,-9399,-7074,2015-02-01,03:26:12,141.2989239511788,2015-02-01 03:26:12,5.35
-7917,-9456,-7122,2015-02-01,03:26:12,189.57255259984933,2015-02-01 03:26:12,5.35
-7815,-9505,-7176,2015-02-01,03:26:12,250.95739789431644,2015-02-01 03:26:12,5.35
-7718,-9536,-7217,2015-02-01,03:26:12,313.75773416351143,2015-02-01 03:26:12,5.35
-7620,-9569,-7271,2015-02-01,03:26:12,365.83052862894294,2015-02-01 03:26:12,5.35
-7529,-9598,-7326,2015-02-01,03:26:12,397.4715052609986,2015-02-01 03:26:12,5.35
-7431,-9621,-7390,2015-02-01,03:26:12,402.3889910096972,2015-02-01 03:26:12,5.35
-7349,-9646,-7447,2015-02-01,03:26:12,377.9762623049196,2015-02-01 03:26:12,5.35
-7266,-9662,-7517,2015-02-01,03:26:12,326.0233050125422,2015-02-01 03:26:12,5.35
-7183,-9670,-7584,2015-02-01,03:26:12,253.59353329497168,2015-02-01 03:26:12,5.35
-7947,-9906,-8765,2015-02-01,03:28:34,687.8380526266983,2015-02-01 03:28:40,6.025
-7988,-9975,-8836,2015-02-01,03:28:34,966.0914317443348,2015-02-01 03:28:40,6.025
-7914,-8389,-11328,2015-02-01,03:28:34,1149.316530854317,2015-02-01 03:28:40,6.025
-7860,-8379,-11298,2015-02-01,03:28:34,1215.0611097598944,2015-02-01 03:28:40,6.025
-7814,-8369,-11263,2015-02-01,03:28:34,1158.5347350945735,2015-02-01 03:28:40,6.025
-7765,-8384,-11221,2015-02-01,03:28:34,996.7733472480684,2015-02-01 03:28:40,6.025
-7717,-8359,-11188,2015-02-01,03:28:34,767.6810445639608,2015-02-01 03:28:40,6.025
-7417,-8186,-10552,2015-02-01,03:28:34,521.1703633695249,2015-02-01 03:28:40,6.025
-7444,-8149,-10522,2015-02-01,03:28:34,304.32746880172726,2015-02-01 03:28:40,6.025
-7488,-8106,-10489,2015-02-01,03:28:34,147.02885978380607,2015-02-01 03:28:40,6.025
-7529,-8070,-10455,2015-02-01,03:28:34,55.06643228231752,2015-02-01 03:28:40,6.025
-7570,-8018,-10428,2015-02-01,03:28:34,13.62579992530749,2015-02-01 03:28:40,6.025
-10748,-6863,-10480,2015-02-01,03:28:35,87.63505158163633,2015-02-01 03:28:40,6.025
-11959,-7631,-11229,2015-02-01,03:28:35,397.8494820081619,2015-02-01 03:28:40,6.025
-12005,-7687,-11289,2015-02-01,03:28:35,660.3634166054568,2015-02-01 03:28:40,6.025
-12037,-7751,-11352,2015-02-01,03:28:35,809.0470441293288,2015-02-01 03:28:40,6.025
-12074,-7806,-11396,2015-02-01,03:28:35,821.1979095982057,2015-02-01 03:28:40,6.025
-12091,-7865,-11455,2015-02-01,03:28:35,721.4112330519839,2015-02-01 03:28:40,6.025
-12103,-7920,-11495,2015-02-01,03:28:35,563.357025701947,2015-02-01 03:28:40,6.025
-12112,-7968,-11540,2015-02-01,03:28:35,401.71861022129275,2015-02-01 03:28:40,6.025
-12114,-8035,-11577,2015-02-01,03:28:35,269.360949783392,2015-02-01 03:28:40,6.025
-12103,-8098,-11613,2015-02-01,03:28:35,169.37744152212656,2015-02-01 03:28:40,6.025
-12085,-8148,-11643,2015-02-01,03:28:35,82.8701216010081,2015-02-01 03:28:40,6.025
-9315,-13611,-11144,2015-02-01,03:28:35,50.72172779208823,2015-02-01 03:28:40,6.025
-9220,-13750,-11096,2015-02-01,03:28:35,118.69002465724066,2015-02-01 03:28:40,6.025
-9138,-13893,-11042,2015-02-01,03:28:35,182.10751710124714,2015-02-01 03:28:40,6.025
-9034,-14021,-10983,2015-02-01,03:28:35,220.54848436357435,2015-02-01 03:28:40,6.025
-8948,-14130,-10925,2015-02-01,03:28:35,216.02739060942986,2015-02-01 03:28:40,6.025
-8843,-14250,-10873,2015-02-01,03:28:35,161.625816119878,2015-02-01 03:28:40,6.025
-8751,-14355,-10810,2015-02-01,03:28:35,67.42565285963849,2015-02-01 03:28:40,6.025
-6967,-14048,-10352,2015-02-01,03:28:36,73.32887590851855,2015-02-01 03:28:40,6.025
-6942,-13917,-10403,2015-02-01,03:28:36,185.08097488229163,2015-02-01 03:28:40,6.025
-6927,-13761,-10452,2015-02-01,03:28:36,297.5815189342558,2015-02-01 03:28:40,6.025
-6910,-13602,-10502,2015-02-01,03:28:36,365.24560375586685,2015-02-01 03:28:40,6.025
-6900,-13433,-10556,2015-02-01,03:28:36,343.3737360142047,2015-02-01 03:28:40,6.025
-6888,-13269,-10609,2015-02-01,03:28:36,213.46558639163504,2015-02-01 03:28:40,6.025
-7441,-9148,-11317,2015-02-01,03:28:36,12.363544203577163,2015-02-01 03:28:40,6.025
-7448,-9017,-11285,2015-02-01,03:28:36,139.44004824437374,2015-02-01 03:28:40,6.025
-7447,-8878,-11250,2015-02-01,03:28:36,247.0370921101058,2015-02-01 03:28:40,6.025
-7443,-8753,-11201,2015-02-01,03:28:36,355.56032712633424,2015-02-01 03:28:40,6.025
-7429,-8608,-11153,2015-02-01,03:28:36,473.2776813769873,2015-02-01 03:28:40,6.025
-7420,-8486,-11091,2015-02-01,03:28:36,581.2487225261444,2015-02-01 03:28:40,6.025
-7396,-8367,-11031,2015-02-01,03:28:36,636.232312256217,2015-02-01 03:28:40,6.025
-7374,-8243,-10960,2015-02-01,03:28:36,591.7471327723931,2015-02-01 03:28:40,6.025
-7351,-8124,-10889,2015-02-01,03:28:36,426.526230726917,2015-02-01 03:28:40,6.025
-7329,-8004,-10818,2015-02-01,03:28:36,163.61522269111452,2015-02-01 03:28:40,6.025
-5637,-7080,-10402,2015-02-01,03:28:37,28.834390479827675,2015-02-01 03:28:40,6.025
-6787,-7000,-11415,2015-02-01,03:28:37,277.4144016607019,2015-02-01 03:28:40,6.025
-6883,-7007,-11491,2015-02-01,03:28:37,495.7243978793021,2015-02-01 03:28:40,6.025
-6974,-6999,-11565,2015-02-01,03:28:37,630.8567431191968,2015-02-01 03:28:40,6.025
-7064,-6999,-11624,2015-02-01,03:28:37,663.3041503210461,2015-02-01 03:28:40,6.025
-7155,-7005,-11692,2015-02-01,03:28:37,610.9633344849017,2015-02-01 03:28:40,6.025
-7243,-6989,-11756,2015-02-01,03:28:37,514.1884233222188,2015-02-01 03:28:40,6.025
-7316,-6985,-11809,2015-02-01,03:28:37,411.79133762313,2015-02-01 03:28:40,6.025
-7405,-6985,-11864,2015-02-01,03:28:37,321.68444633275107,2015-02-01 03:28:40,6.025
-7474,-6972,-11913,2015-02-01,03:28:37,236.0396819450417,2015-02-01 03:28:40,6.025
-7557,-6960,-11965,2015-02-01,03:28:37,132.55332579990005,2015-02-01 03:28:40,6.025
-11438,-6381,-11729,2015-02-01,03:28:37,135.99284390922105,2015-02-01 03:28:40,6.025
-11500,-6459,-11701,2015-02-01,03:28:37,269.2816849686743,2015-02-01 03:28:40,6.025
-11557,-6525,-11692,2015-02-01,03:28:37,291.693003838267,2015-02-01 03:28:40,6.025
-11607,-6617,-11662,2015-02-01,03:28:37,208.7416807881238,2015-02-01 03:28:40,6.025
-11661,-6707,-11633,2015-02-01,03:28:37,63.25759394949938,2015-02-01 03:28:40,6.025
-10592,-10940,-13275,2015-02-01,03:28:37,275.87755051080865,2015-02-01 03:28:40,6.025
-10558,-11007,-13255,2015-02-01,03:28:38,755.9972424972798,2015-02-01 03:28:40,6.025
-10524,-11063,-13220,2015-02-01,03:28:38,1120.6938304698806,2015-02-01 03:28:40,6.025
-10465,-11111,-13183,2015-02-01,03:28:38,1305.6490258692884,2015-02-01 03:28:40,6.025
-10420,-11147,-13150,2015-02-01,03:28:38,1294.6023305456079,2015-02-01 03:28:40,6.025
-10381,-11166,-13113,2015-02-01,03:28:38,1112.3655904978066,2015-02-01 03:28:40,6.025
-10324,-11192,-13072,2015-02-01,03:28:38,810.8481620335177,2015-02-01 03:28:40,6.025
-10271,-11193,-13017,2015-02-01,03:28:38,455.88915183734525,2015-02-01 03:28:40,6.025
-9011,-10618,-12331,2015-02-01,03:28:38,115.1708471843832,2015-02-01 03:28:40,6.025
-7150,-9587,-11669,2015-02-01,03:28:38,11.716758048421752,2015-02-01 03:28:40,6.025
-7051,-9553,-11621,2015-02-01,03:28:38,21.542800826388913,2015-02-01 03:28:40,6.025
-6946,-9529,-11575,2015-02-01,03:28:38,27.74394966941955,2015-02-01 03:28:40,6.025
-6853,-9484,-11536,2015-02-01,03:28:38,28.75204247743484,2015-02-01 03:28:40,6.025
-6765,-9457,-11485,2015-02-01,03:28:38,21.115826617107587,2015-02-01 03:28:40,6.025
-6673,-9431,-11435,2015-02-01,03:28:38,1.3928521268991858,2015-02-01 03:28:40,6.025
-6226,-9300,-11583,2015-02-01,03:28:38,19.76254856393487,2015-02-01 03:28:40,6.025
-6249,-9335,-11626,2015-02-01,03:28:39,58.19845328465945,2015-02-01 03:28:40,6.025
-6265,-9359,-11662,2015-02-01,03:28:39,86.43942351462424,2015-02-01 03:28:40,6.025
-6302,-9382,-11702,2015-02-01,03:28:39,106.65488572480629,2015-02-01 03:28:40,6.025
-6339,-9407,-11723,2015-02-01,03:28:39,122.43662307849922,2015-02-01 03:28:40,6.025
-6377,-9434,-11746,2015-02-01,03:28:39,137.0990449679386,2015-02-01 03:28:40,6.025
-6424,-9463,-11767,2015-02-01,03:28:39,152.60343750956525,2015-02-01 03:28:40,6.025
-6461,-9479,-11777,2015-02-01,03:28:39,169.1743336180213,2015-02-01 03:28:40,6.025
-6511,-9504,-11794,2015-02-01,03:28:39,185.4208419336096,2015-02-01 03:28:40,6.025
-6549,-9518,-11810,2015-02-01,03:28:39,198.76866780275432,2015-02-01 03:28:40,6.025
-6596,-9526,-11818,2015-02-01,03:28:39,206.1114644080606,2015-02-01 03:28:40,6.025
-6632,-9535,-11817,2015-02-01,03:28:39,204.62443042166734,2015-02-01 03:28:40,6.025
-7103,-9705,-11435,2015-02-01,03:28:39,192.5853763029478,2015-02-01 03:28:40,6.025
-7112,-9712,-11400,2015-02-01,03:28:39,169.91702542549297,2015-02-01 03:28:40,6.025
-7114,-9707,-11350,2015-02-01,03:28:39,138.18075541738116,2015-02-01 03:28:40,6.025
-7111,-9702,-11301,2015-02-01,03:28:39,100.01089306598287,2015-02-01 03:28:40,6.025
-7115,-9704,-11255,2015-02-01,03:28:39,58.331518950325616,2015-02-01 03:28:40,6.025
-7117,-9699,-11213,2015-02-01,03:28:39,15.824088542499581,2015-02-01 03:28:40,6.025
-9541,-9661,-8785,2015-02-01,03:28:39,57.564493732556244,2015-02-01 03:28:40,6.025
-9606,-9660,-8733,2015-02-01,03:28:39,104.1763003570787,2015-02-01 03:28:40,6.025
-9680,-9656,-8673,2015-02-01,03:28:39,139.13030790286547,2015-02-01 03:28:40,6.025
-9724,-9636,-8624,2015-02-01,03:28:39,165.64540483410184,2015-02-01 03:28:40,6.025
-9766,-9628,-8582,2015-02-01,03:28:39,185.7696703458522,2015-02-01 03:28:40,6.025
-9816,-9605,-8549,2015-02-01,03:28:39,200.84614588983774,2015-02-01 03:28:40,6.025
-9836,-9570,-8500,2015-02-01,03:28:40,213.48351225445353,2015-02-01 03:28:40,6.025
-9873,-9538,-8464,2015-02-01,03:28:40,228.80973544564102,2015-02-01 03:28:40,6.025
-9908,-9511,-8433,2015-02-01,03:28:40,253.01132134473542,2015-02-01 03:28:40,6.025
-9915,-9462,-8405,2015-02-01,03:28:40,288.9405387491966,2015-02-01 03:28:40,6.025
-9919,-9423,-8383,2015-02-01,03:28:40,330.95534155140643,2015-02-01 03:28:40,6.025
-8463,-11657,-11723,2015-02-01,03:46:33,1624.641642093855,2015-02-01 03:46:39,5.4
-8513,-11609,-11612,2015-02-01,03:46:33,1532.3009137848383,2015-02-01 03:46:39,5.4
-8544,-11556,-11494,2015-02-01,03:46:33,1140.6627599000356,2015-02-01 03:46:39,5.4
-9264,-11508,-9312,2015-02-01,03:46:33,619.1367022063508,2015-02-01 03:46:39,5.4
-9326,-11532,-9204,2015-02-01,03:46:33,145.62487348666167,2015-02-01 03:46:39,5.4
-11071,-11571,-6571,2015-02-01,03:46:34,2.9936280083581437,2015-02-01 03:46:39,5.4
-11071,-11532,-6550,2015-02-01,03:46:34,45.93112562539997,2015-02-01 03:46:39,5.4
-11053,-11514,-6542,2015-02-01,03:46:34,77.11886242086412,2015-02-01 03:46:39,5.4
-11053,-11485,-6533,2015-02-01,03:46:34,96.99601620953845,2015-02-01 03:46:39,5.4
-11035,-11442,-6534,2015-02-01,03:46:34,114.33824032758315,2015-02-01 03:46:39,5.4
-11005,-11403,-6531,2015-02-01,03:46:34,141.98277342912294,2015-02-01 03:46:39,5.4
-10977,-11365,-6542,2015-02-01,03:46:34,188.8171386024183,2015-02-01 03:46:39,5.4
-10937,-11307,-6542,2015-02-01,03:46:34,251.44039455794,2015-02-01 03:46:39,5.4
-10887,-11254,-6559,2015-02-01,03:46:34,310.2671509975157,2015-02-01 03:46:39,5.4
-10830,-11195,-6575,2015-02-01,03:46:34,333.90991765180956,2015-02-01 03:46:39,5.4
-10784,-11119,-6583,2015-02-01,03:46:34,292.01401656208594,2015-02-01 03:46:39,5.4
-10742,-11059,-6613,2015-02-01,03:46:34,171.57143003670976,2015-02-01 03:46:39,5.4
-9116,-9184,-7915,2015-02-01,03:46:34,11.103485879445984,2015-02-01 03:46:39,5.4
-9022,-9129,-7944,2015-02-01,03:46:34,52.802716682292925,2015-02-01 03:46:39,5.4
-8918,-9083,-7947,2015-02-01,03:46:34,82.81693876273047,2015-02-01 03:46:39,5.4
-8830,-9032,-7954,2015-02-01,03:46:34,125.48948044546148,2015-02-01 03:46:39,5.4
-8740,-8986,-7950,2015-02-01,03:46:34,201.7092690213191,2015-02-01 03:46:39,5.4
-8630,-8947,-7949,2015-02-01,03:46:34,318.356448538784,2015-02-01 03:46:39,5.4
-8525,-8899,-7939,2015-02-01,03:46:34,460.1082816496022,2015-02-01 03:46:39,5.4
-8417,-8859,-7931,2015-02-01,03:46:34,588.4521904682797,2015-02-01 03:46:39,5.4
-8314,-8821,-7923,2015-02-01,03:46:34,651.8302164389554,2015-02-01 03:46:39,5.4
-8198,-8785,-7900,2015-02-01,03:46:34,606.1465911613241,2015-02-01 03:46:39,5.4
-8077,-8744,-7901,2015-02-01,03:46:35,437.9264881987859,2015-02-01 03:46:39,5.4
-7958,-8699,-7880,2015-02-01,03:46:35,177.6156637876548,2015-02-01 03:46:39,5.4
-4249,-8681,-9336,2015-02-01,03:46:35,51.36944901158026,2015-02-01 03:46:39,5.4
-4293,-8746,-9396,2015-02-01,03:46:35,240.71885271849646,2015-02-01 03:46:39,5.4
-4347,-8795,-9459,2015-02-01,03:46:35,374.9477748488565,2015-02-01 03:46:39,5.4
-4396,-8852,-9506,2015-02-01,03:46:35,430.37483016212053,2015-02-01 03:46:39,5.4
-4457,-8923,-9559,2015-02-01,03:46:35,412.79408674160334,2015-02-01 03:46:39,5.4
-4527,-8962,-9599,2015-02-01,03:46:35,348.5889457964282,2015-02-01 03:46:39,5.4
-4609,-9027,-9629,2015-02-01,03:46:35,269.1506137918898,2015-02-01 03:46:39,5.4
-4705,-9085,-9662,2015-02-01,03:46:35,197.77183610618795,2015-02-01 03:46:39,5.4
-4805,-9128,-9676,2015-02-01,03:46:35,144.38318307330735,2015-02-01 03:46:39,5.4
-4912,-9182,-9687,2015-02-01,03:46:35,107.8240297338076,2015-02-01 03:46:39,5.4
-5004,-9221,-9696,2015-02-01,03:46:35,81.48806472653894,2015-02-01 03:46:39,5.4
-5132,-9272,-9695,2015-02-01,03:46:35,57.87190761415765,2015-02-01 03:46:39,5.4
-5255,-9304,-9690,2015-02-01,03:46:35,30.085499751006793,2015-02-01 03:46:39,5.4
-8932,-9802,-8568,2015-02-01,03:46:36,114.3407150075472,2015-02-01 03:46:39,5.4
-9026,-9828,-8554,2015-02-01,03:46:36,257.3512635254749,2015-02-01 03:46:39,5.4
-9118,-9848,-8537,2015-02-01,03:46:36,342.1579510507732,2015-02-01 03:46:39,5.4
-9212,-9848,-8525,2015-02-01,03:46:36,361.4488411643297,2015-02-01 03:46:39,5.4
-9287,-9864,-8512,2015-02-01,03:46:36,329.68091602159984,2015-02-01 03:46:39,5.4
-9369,-9859,-8491,2015-02-01,03:46:36,268.96694985582405,2015-02-01 03:46:39,5.4
-9455,-9867,-8471,2015-02-01,03:46:36,193.39911024513393,2015-02-01 03:46:39,5.4
-9525,-9860,-8458,2015-02-01,03:46:36,102.24641627670354,2015-02-01 03:46:39,5.4
-8486,-10040,-11648,2015-02-01,03:46:36,6.757888272050536,2015-02-01 03:46:39,5.4
-8437,-10087,-11807,2015-02-01,03:46:36,217.05890389368165,2015-02-01 03:46:39,5.4
-8373,-10146,-11944,2015-02-01,03:46:36,347.6842094802665,2015-02-01 03:46:39,5.4
-8316,-10194,-12094,2015-02-01,03:46:36,371.2964230233446,2015-02-01 03:46:39,5.4
-8258,-10251,-12236,2015-02-01,03:46:36,302.1257970665902,2015-02-01 03:46:39,5.4
-8197,-10309,-12364,2015-02-01,03:46:36,182.47403512812198,2015-02-01 03:46:39,5.4
-8134,-10367,-12496,2015-02-01,03:46:36,58.84494703612246,2015-02-01 03:46:39,5.4
-8182,-11718,-13452,2015-02-01,03:46:36,40.38704236174945,2015-02-01 03:46:39,5.4
-8267,-11753,-13393,2015-02-01,03:46:36,150.91421283404839,2015-02-01 03:46:39,5.4
-8336,-11778,-13332,2015-02-01,03:46:36,200.21514224492967,2015-02-01 03:46:39,5.4
-8400,-11817,-13260,2015-02-01,03:46:37,194.61453367326013,2015-02-01 03:46:39,5.4
-8470,-11843,-13175,2015-02-01,03:46:37,164.55329207648177,2015-02-01 03:46:39,5.4
-8532,-11878,-13096,2015-02-01,03:46:37,154.04467534915494,2015-02-01 03:46:39,5.4
-8592,-11901,-13001,2015-02-01,03:46:37,204.22837230946482,2015-02-01 03:46:39,5.4
-8651,-11923,-12910,2015-02-01,03:46:37,334.9914004519506,2015-02-01 03:46:39,5.4
-8713,-11935,-12810,2015-02-01,03:46:37,530.4804437981543,2015-02-01 03:46:39,5.4
-8755,-11954,-12712,2015-02-01,03:46:37,735.7819420004176,2015-02-01 03:46:39,5.4
-8797,-11956,-12609,2015-02-01,03:46:37,870.4962720980939,2015-02-01 03:46:39,5.4
-8849,-11969,-12490,2015-02-01,03:46:37,858.5564200459546,2015-02-01 03:46:39,5.4
-8893,-11972,-12389,2015-02-01,03:46:37,663.9551372789683,2015-02-01 03:46:39,5.4
-8913,-11988,-12255,2015-02-01,03:46:37,314.6608910647207,2015-02-01 03:46:39,5.4
-8173,-10406,-9759,2015-02-01,03:46:37,91.14225115599305,2015-02-01 03:46:39,5.4
-8157,-10426,-9588,2015-02-01,03:46:37,183.30342572825185,2015-02-01 03:46:39,5.4
-8127,-10435,-9411,2015-02-01,03:46:37,159.4870536294058,2015-02-01 03:46:39,5.4
-8091,-10450,-9247,2015-02-01,03:46:37,38.6242644254194,2015-02-01 03:46:39,5.4
-8353,-11093,-5664,2015-02-01,03:46:37,16.567061388067202,2015-02-01 03:46:39,5.4
-8406,-11105,-5647,2015-02-01,03:46:37,58.64790200144765,2015-02-01 03:46:39,5.4
-8435,-11086,-5635,2015-02-01,03:46:37,73.3458058502903,2015-02-01 03:46:39,5.4
-8461,-11075,-5632,2015-02-01,03:46:37,66.78361552863316,2015-02-01 03:46:39,5.4
-8504,-11050,-5633,2015-02-01,03:46:37,42.884823401196684,2015-02-01 03:46:39,5.4
-8551,-11032,-5645,2015-02-01,03:46:37,5.859666444299876,2015-02-01 03:46:39,5.4
-8728,-10847,-5783,2015-02-01,03:46:38,69.11749596241916,2015-02-01 03:46:39,5.4
-8812,-10000,-8242,2015-02-01,03:46:38,179.6062457840524,2015-02-01 03:46:39,5.4
-8816,-9998,-8301,2015-02-01,03:46:38,284.4226147271456,2015-02-01 03:46:39,5.4
-8809,-9993,-8344,2015-02-01,03:46:38,355.7649500190676,2015-02-01 03:46:39,5.4
-8816,-9979,-8379,2015-02-01,03:46:38,378.1889551719622,2015-02-01 03:46:39,5.4
-8811,-9973,-8413,2015-02-01,03:46:38,353.3383013097874,2015-02-01 03:46:39,5.4
-8793,-9962,-8444,2015-02-01,03:46:38,297.3976816098715,2015-02-01 03:46:39,5.4
-8771,-9950,-8472,2015-02-01,03:46:38,233.95133226948684,2015-02-01 03:46:39,5.4
-8771,-9949,-8485,2015-02-01,03:46:38,185.79795281932422,2015-02-01 03:46:39,5.4
-8754,-9932,-8496,2015-02-01,03:46:38,168.02369462626737,2015-02-01 03:46:39,5.4
-8730,-9911,-8511,2015-02-01,03:46:38,183.2226682135743,2015-02-01 03:46:39,5.4
-8701,-9906,-8522,2015-02-01,03:46:38,219.4650742858882,2015-02-01 03:46:39,5.4
-8677,-9889,-8537,2015-02-01,03:46:38,252.16883924169937,2015-02-01 03:46:39,5.4
-8659,-9866,-8525,2015-02-01,03:46:38,251.0236884686674,2015-02-01 03:46:39,5.4
-8639,-9837,-8535,2015-02-01,03:46:38,191.36457251187898,2015-02-01 03:46:39,5.4
-8604,-9805,-8529,2015-02-01,03:46:38,66.23965550605216,2015-02-01 03:46:39,5.4
-7763,-8524,-8698,2015-02-01,03:46:38,11.3144353894252,2015-02-01 03:46:39,5.4
-7763,-8481,-8730,2015-02-01,03:46:38,74.96053680415358,2015-02-01 03:46:39,5.4
-7778,-8441,-8765,2015-02-01,03:46:38,135.02029178401176,2015-02-01 03:46:39,5.4
-7785,-8389,-8801,2015-02-01,03:46:38,187.58989454823669,2015-02-01 03:46:39,5.4
-7793,-8364,-8826,2015-02-01,03:46:38,230.53367754480897,2015-02-01 03:46:39,5.4
-7798,-8307,-8857,2015-02-01,03:46:38,263.1505044287255,2015-02-01 03:46:39,5.4
-7791,-8256,-8876,2015-02-01,03:46:38,285.6375364577864,2015-02-01 03:46:39,5.4
-7792,-8202,-8902,2015-02-01,03:46:38,298.64410320423394,2015-02-01 03:46:39,5.4
-7789,-8151,-8925,2015-02-01,03:46:38,302.94577450717605,2015-02-01 03:46:39,5.4
-7772,-8094,-8936,2015-02-01,03:46:38,299.1261523029425,2015-02-01 03:46:39,5.4
-7774,-8030,-8951,2015-02-01,03:46:39,287.2044417252564,2015-02-01 03:46:39,5.4
-8133,-6365,-11739,2015-02-01,03:48:57,447.9150729634225,2015-02-01 03:49:03,5.8
-8165,-6340,-11834,2015-02-01,03:48:57,433.02626848903185,2015-02-01 03:49:03,5.8
-8196,-6324,-11930,2015-02-01,03:48:57,403.6031053937791,2015-02-01 03:49:03,5.8
-8206,-6279,-12028,2015-02-01,03:48:57,350.7625351772027,2015-02-01 03:49:03,5.8
-8240,-6257,-12107,2015-02-01,03:48:57,271.2719110891128,2015-02-01 03:49:03,5.8
-8245,-6238,-12195,2015-02-01,03:48:58,168.5455438504398,2015-02-01 03:49:03,5.8
-8259,-6210,-12295,2015-02-01,03:48:58,52.51619118194725,2015-02-01 03:49:03,5.8
-9391,-7198,-15468,2015-02-01,03:48:58,392.56416743254044,2015-02-01 03:49:03,5.8
-9490,-7219,-15581,2015-02-01,03:48:58,689.7522074951471,2015-02-01 03:49:03,5.8
-9585,-7228,-15673,2015-02-01,03:48:58,807.0749816632492,2015-02-01 03:49:03,5.8
